Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"600926","BANK OF HANGZHOU LTD A","Financials","Equity","7,375,552.87","0.25","7,375,552.87","3,099,635.00","2.38","China","Shanghai Stock Exchange","CNY"
"600905","CHINA THREE GORGES RENEWABLES(GROU","Utilities","Equity","7,305,248.59","0.25","7,305,248.59","12,190,500.00","0.60","China","Shanghai Stock Exchange","CNY"
"601727","SHANGHAI ELECTRIC GROUP LTD A","Industrials","Equity","7,218,255.10","0.24","7,218,255.10","5,415,116.00","1.33","China","Shanghai Stock Exchange","CNY"
"600362","JIANGXI COPPER LTD A","Materials","Equity","7,213,936.63","0.24","7,213,936.63","867,422.00","8.32","China","Shanghai Stock Exchange","CNY"
"002460","GANFENG LITHIUM GROUP LTD A","Materials","Equity","7,197,877.48","0.24","7,197,877.48","675,905.00","10.65","China","Shenzhen Stock Exchange","CNY"
"600176","CHINA JUSHI LTD A","Materials","Equity","7,162,673.40","0.24","7,162,673.40","1,719,494.00","4.17","China","Shanghai Stock Exchange","CNY"
"600875","DONGFANG ELECTRIC CORP LTD A","Industrials","Equity","7,109,350.67","0.24","7,109,350.67","1,302,296.00","5.46","China","Shanghai Stock Exchange","CNY"
"002600","LINGYI ITECH (GUANGDONG) A","Information Technology","Equity","7,076,984.07","0.24","7,076,984.07","3,117,792.00","2.27","China","Shenzhen Stock Exchange","CNY"
"600673","GUANGDONG HEC TECHNOLOGY HOLDING L","Materials","Equity","7,055,801.08","0.24","7,055,801.08","1,277,100.00","5.52","China","Shanghai Stock Exchange","CNY"
"601169","BANK OF BEIJING LTD A","Financials","Equity","7,029,827.43","0.24","7,029,827.43","8,956,550.00","0.78","China","Shanghai Stock Exchange","CNY"
"002353","YANTAI JEREH OILFIELD SERVICES GRO","Energy","Equity","7,020,472.94","0.24","7,020,472.94","435,473.00","16.12","China","Shenzhen Stock Exchange","CNY"
"000166","SHENWAN HONGYUAN GROUP LTD A","Financials","Equity","7,013,712.01","0.24","7,013,712.01","9,597,283.00","0.73","China","Shenzhen Stock Exchange","CNY"
"600160","ZHEJIANG JU HUA LTD A","Materials","Equity","6,897,764.07","0.23","6,897,764.07","1,142,414.00","6.04","China","Shanghai Stock Exchange","CNY"
"601111","AIR CHINA LTD A","Industrials","Equity","6,851,975.39","0.23","6,851,975.39","5,470,227.00","1.25","China","Shanghai Stock Exchange","CNY"
"600104","SAIC MOTOR CORP LTD A","Consumer Discretionary","Equity","6,801,399.59","0.23","6,801,399.59","3,254,113.00","2.09","China","Shanghai Stock Exchange","CNY"
"002837","SHENZHEN ENVICOOL TECHNOLOGY LTD A","Industrials","Equity","6,785,306.48","0.23","6,785,306.48","408,300.00","16.62","China","Shenzhen Stock Exchange","CNY"
"688271","SHANGHAI UNITED IMAGING HEALTHCARE","Health Care","Equity","6,772,986.03","0.23","6,772,986.03","353,736.00","19.15","China","Shanghai Stock Exchange","CNY"
"000807","YUNNAN ALUMINIUM LTD A","Materials","Equity","6,747,859.82","0.23","6,747,859.82","1,489,755.00","4.53","China","Shenzhen Stock Exchange","CNY"
"600487","HENGTONG OPTIC ELECTRIC LTD A","Information Technology","Equity","6,708,629.97","0.23","6,708,629.97","1,035,396.00","6.48","China","Shanghai Stock Exchange","CNY"
"601881","CHINA GALAXY SECURITIES LTD A","Financials","Equity","6,605,154.66","0.22","6,605,154.66","3,086,827.00","2.14","China","Shanghai Stock Exchange","CNY"
"301308","SHENZHEN LONGSYS ELECTRONICS LTD A","Information Technology","Equity","6,599,343.13","0.22","6,599,343.13","150,600.00","43.82","China","Shenzhen Stock Exchange","CNY"
"002625","KUANG-CHI TECHNOLOGIES LTD A","Industrials","Equity","6,545,257.30","0.22","6,545,257.30","927,534.00","7.06","China","Shenzhen Stock Exchange","CNY"
"300498","WENS FOODSTUFF GROUP LTD","Consumer Staples","Equity","6,521,484.86","0.22","6,521,484.86","2,854,683.00","2.28","China","Shenzhen Stock Exchange","CNY"
"688072","PIOTECH INC A","Information Technology","Equity","6,509,837.78","0.22","6,509,837.78","118,219.00","55.07","China","Shanghai Stock Exchange","CNY"
"000651","GREE ELECTRIC APPLIANCES INC OF ZH","Consumer Discretionary","Equity","6,461,141.78","0.22","6,461,141.78","1,176,000.00","5.49","China","Shenzhen Stock Exchange","CNY"
"600886","SDIC POWER HOLDINGS LTD A","Utilities","Equity","6,441,302.41","0.22","6,441,302.41","3,366,700.00","1.91","China","Shanghai Stock Exchange","CNY"
"002027","FOCUS MEDIA INFORMATION TECHNOLOGY","Communication","Equity","6,418,967.26","0.22","6,418,967.26","6,150,881.00","1.04","China","Shenzhen Stock Exchange","CNY"
"600585","ANHUI CONCH CEMENT LTD A","Materials","Equity","6,383,084.17","0.21","6,383,084.17","1,705,263.00","3.74","China","Shanghai Stock Exchange","CNY"
